TIME,TEMPERATURE_IN_BME,TEMPERATURE_IN_SCD,TEMPERATURE_IN_DS,TEMPERATURE_OUT_BME,TEMPERATURE_OUT_SCD,TEMPERATURE_OUT_DS,TEMPERATURE_OUT_SFM,TEMPERATURE_C_BME,TEMPERATURE_C1_DS,TEMPERATURE_C2_DS,TEMPERATURE_C3_DS,HUMIDITY_IN_BME,HUMIDITY_IN_SCD,HUMIDITY_OUT_BME,HUMIDITY_OUT_SCD,CO2_IN_SCD,CO2_OUT_SCD,PRESSURE_IN_BME ,PRESSURE_OUT_BME,PRESSURE_C_BME,AIRFLOW_OUT_SFM
Tue Sep  6 07:56:22 2022,18.6,19.723426818847656,18.5,23.2,23.766311645507812,22.125,23.725,22.6,22.375,22.375,22.25,72.3 %,70.05462646484375,62.3 %,69.21539306640625,496.2189636230469,827.8623657226562,995.146,995.315,995.611,36.088235294117645
Tue Sep  6 07:57:22 2022,18.6,19.723426818847656,18.5,23.1,23.766311645507812,22.125,23.675,22.6,22.437,22.375,22.25,72.1 %,69.68231201171875,62.7 %,69.74334716796875,495.95562744140625,830.5781860351562,995.158,995.259,995.614,36.911764705882355
Tue Sep  6 07:58:22 2022,18.6,19.723426818847656,18.5,23.1,23.750289916992188,22.125,23.73,22.6,22.375,22.375,22.25,72.4 %,70.269775390625,62.6 %,69.49462890625,494.8336486816406,830.253662109375,995.186,995.250,995.624,36.49411764705882
Tue Sep  6 07:59:23 2022,18.6,19.694053649902344,18.5,23.1,23.750289916992188,22.125,23.695,22.6,22.375,22.375,22.25,72.5 %,70.08056640625,62.6 %,69.54498291015625,494.51776123046875,832.999267578125,995.151,995.246,995.607,37.0
Tue Sep  6 08:00:23 2022,18.6,19.750137329101562,18.562,23.1,23.73693084716797,22.125,23.675,22.6,22.375,22.312,22.187,72.4 %,69.97222900390625,62.6 %,69.5037841796875,492.44500732421875,835.01416015625,995.184,995.275,995.614,36.576470588235296
Tue Sep  6 08:01:23 2022,18.6,19.750137329101562,18.562,23.1,23.73693084716797,22.125,23.665,22.6,22.375,22.312,22.25,72.2 %,69.59075927734375,62.6 %,69.207763671875,494.133056640625,839.4119262695312,995.131,995.271,995.606,35.92941176470588
Tue Sep  6 08:02:23 2022,18.6,19.750137329101562,18.562,23.1,23.710227966308594,22.125,23.64,22.5,22.375,22.312,22.187,72.2 %,69.98138427734375,62.8 %,69.59228515625,495.21099853515625,838.8941650390625,995.137,995.267,995.583,36.72352941176471
Tue Sep  6 08:03:24 2022,18.6,19.723426818847656,18.562,23.1,23.710227966308594,22.125,23.635,22.5,22.375,22.312,22.187,72.7 %,70.88775634765625,62.7 %,69.36798095703125,494.24462890625,839.291259765625,995.140,995.247,995.564,36.51176470588236
Tue Sep  6 08:04:24 2022,18.7,19.779510498046875,18.562,23.1,23.72357940673828,22.062,23.625,22.5,22.375,22.312,22.187,72.7 %,70.35064697265625,62.9 %,69.8211669921875,494.9691467285156,840.499755859375,995.127,995.220,995.578,35.48235294117647
Tue Sep  6 08:05:24 2022,18.7,19.835586547851562,18.562,23.1,23.69420623779297,22.125,23.53,22.5,22.375,22.312,22.25,72.6 %,70.03631591796875,62.8 %,69.59075927734375,492.5949401855469,839.0369873046875,995.089,995.185,995.540,36.11764705882353
Tue Sep  6 08:06:24 2022,18.7,19.792861938476562,18.562,23.1,23.710227966308594,22.062,23.63,22.5,22.375,22.312,22.187,72.8 %,71.0479736328125,62.8 %,69.66400146484375,490.2694091796875,839.0183715820312,995.090,995.234,995.550,37.09411764705882
Tue Sep  6 08:07:25 2022,18.7,19.835586547851562,18.562,23.1,23.68085479736328,22.062,23.595,22.5,22.375,22.312,22.187,72.9 %,70.60394287109375,62.8 %,69.793701171875,487.0509033203125,834.4541625976562,995.090,995.241,995.585,36.688235294117646
Tue Sep  6 08:08:25 2022,18.7,19.89166259765625,18.625,23.1,23.68085479736328,22.062,23.55,22.5,22.375,22.25,22.187,72.8 %,70.07598876953125,63.1 %,70.13702392578125,486.3595886230469,838.6680908203125,995.076,995.223,995.552,36.417647058823526
Tue Sep  6 08:09:25 2022,18.7,19.84893798828125,18.625,23.1,23.68085479736328,22.062,23.57,22.5,22.312,22.312,22.187,72.8 %,70.3521728515625,63.0 %,69.89288330078125,490.4571228027344,837.7556762695312,995.111,995.241,995.576,36.51176470588236
Tue Sep  6 08:10:25 2022,18.8,19.84893798828125,18.625,23.1,23.667503356933594,22.062,23.545,22.5,22.375,22.312,22.187,72.8 %,70.6634521484375,63.0 %,70.06683349609375,487.21685791015625,839.0781860351562,995.171,995.258,995.540,36.85294117647059
Tue Sep  6 08:11:26 2022,18.8,19.864959716796875,18.625,23.0,23.654151916503906,22.062,23.635,22.5,22.312,22.25,22.187,72.8 %,71.0205078125,62.9 %,69.7784423828125,485.4403076171875,838.0714721679688,995.149,995.275,995.614,36.21764705882353
Tue Sep  6 08:12:26 2022,18.8,19.822235107421875,18.625,23.0,23.654151916503906,22.062,23.575,22.5,22.312,22.25,22.187,72.9 %,71.0052490234375,63.0 %,70.22857666015625,484.1360778808594,836.0011596679688,995.153,995.297,995.629,37.305882352941175
Tue Sep  6 08:13:26 2022,18.7,19.89166259765625,18.625,23.0,23.654151916503906,22.0,23.565,22.5,22.375,22.25,22.125,72.9 %,70.263671875,63.1 %,70.0347900390625,485.8688659667969,838.24267578125,995.164,995.336,995.648,36.33529411764706
Tue Sep  6 08:14:26 2022,18.8,19.93438720703125,18.687,23.0,23.654151916503906,22.0,23.545,22.5,22.312,22.25,22.125,72.9 %,70.7000732421875,62.9 %,69.7479248046875,486.9368591308594,836.7965087890625,995.188,995.314,995.652,36.44117647058823
Tue Sep  6 08:15:27 2022,18.8,19.97711181640625,18.625,23.0,23.624778747558594,22.062,23.555,22.5,22.312,22.25,22.187,73.1 %,70.8648681640625,62.9 %,69.89898681640625,484.3077087402344,836.49560546875,995.187,995.337,995.661,36.576470588235296
Tue Sep  6 08:16:27 2022,18.9,19.921035766601562,18.687,23.0,23.624778747558594,22.0,23.55,22.5,22.312,22.25,22.125,73.2 %,71.27532958984375,63.1 %,70.1446533203125,484.0120849609375,835.4579467773438,995.169,995.324,995.632,37.0
Tue Sep  6 08:17:27 2022,18.8,19.990463256835938,18.687,23.0,23.624778747558594,22.0,23.57,22.5,22.312,22.25,22.125,73.1 %,70.11260986328125,63.1 %,69.90814208984375,481.59466552734375,834.1256713867188,995.132,995.334,995.656,36.40588235294118
Tue Sep  6 08:18:27 2022,18.9,20.035858154296875,18.75,23.0,23.59540557861328,22.0,23.595,22.5,22.312,22.25,22.125,73.0 %,70.24688720703125,63.2 %,70.208740234375,483.41766357421875,831.3726196289062,995.184,995.357,995.678,37.34705882352941
Tue Sep  6 08:19:27 2022,18.9,20.078582763671875,18.75,23.0,23.611427307128906,22.0,23.51,22.4,22.312,22.25,22.125,72.6 %,70.10955810546875,63.2 %,70.1507568359375,485.48797607421875,830.5051879882812,995.141,995.332,995.607,36.01764705882353
Tue Sep  6 08:20:28 2022,18.9,20.01983642578125,18.75,23.0,23.611427307128906,21.937,23.51,22.4,22.312,22.25,22.125,72.7 %,70.70465087890625,63.3 %,70.4376220703125,484.6938171386719,828.1111450195312,995.111,995.330,995.607,36.1
Tue Sep  6 08:21:28 2022,18.9,20.01983642578125,18.75,23.0,23.582054138183594,22.0,23.495,22.4,22.312,22.25,22.125,72.7 %,70.69549560546875,63.6 %,71.12579345703125,484.1470947265625,828.7120971679688,995.163,995.270,995.603,36.26470588235294
Tue Sep  6 08:22:28 2022,18.9,20.003814697265625,18.812,23.0,23.582054138183594,21.937,23.49,22.4,22.312,22.25,22.125,72.8 %,70.86944580078125,63.6 %,70.74432373046875,486.5925598144531,832.3284301757812,995.150,995.279,995.625,36.63529411764706
Tue Sep  6 08:23:28 2022,18.9,20.06256103515625,18.812,23.0,23.582054138183594,22.0,23.51,22.4,22.312,22.25,22.062,72.8 %,70.57647705078125,63.5 %,70.7733154296875,489.6280212402344,832.488037109375,995.129,995.283,995.620,36.63529411764706
Tue Sep  6 08:24:29 2022,18.9,20.01983642578125,18.812,23.0,23.582054138183594,22.0,23.515,22.4,22.312,22.187,22.062,73.1 %,71.36383056640625,63.5 %,70.4010009765625,491.0031433105469,829.695068359375,995.107,995.280,995.576,36.247058823529414
Tue Sep  6 08:25:29 2022,18.9,20.035858154296875,18.812,23.0,23.55535125732422,21.937,23.505,22.4,22.312,22.187,22.062,73.3 %,71.53167724609375,63.5 %,70.38421630859375,490.197021484375,828.059814453125,995.072,995.279,995.607,36.45882352941177
Tue Sep  6 08:26:29 2022,18.9,19.990463256835938,18.812,23.0,23.582054138183594,21.937,23.525,22.4,22.312,22.187,22.062,73.3 %,71.03424072265625,63.4 %,70.2423095703125,488.48126220703125,829.22216796875,995.073,995.288,995.583,36.61176470588235
Tue Sep  6 08:27:29 2022,18.9,20.049209594726562,18.812,23.0,23.582054138183594,21.937,23.485,22.4,22.25,22.187,22.062,73.4 %,71.44622802734375,63.6 %,70.8221435546875,490.5762939453125,829.1265258789062,995.082,995.241,995.585,35.60588235294118
Tue Sep  6 08:28:29 2022,18.9,20.035858154296875,18.812,23.0,23.55535125732422,21.937,23.48,22.4,22.25,22.187,22.062,73.3 %,70.7672119140625,63.6 %,70.745849609375,492.1607666015625,827.9978637695312,995.100,995.255,995.602,36.56470588235294
Tue Sep  6 08:29:30 2022,18.9,20.134658813476562,18.812,22.9,23.59540557861328,21.937,23.435,22.4,22.25,22.187,22.062,73.1 %,70.70770263671875,63.6 %,70.79620361328125,499.34356689453125,829.2538452148438,995.069,995.226,995.576,36.23529411764706
Tue Sep  6 08:30:30 2022,19.0,20.23345947265625,18.875,22.9,23.539329528808594,21.937,23.435,22.4,22.25,22.187,22.062,72.8 %,69.95849609375,63.6 %,70.43914794921875,500.5146484375,825.4094848632812,995.070,995.253,995.601,36.99411764705882
Tue Sep  6 08:31:30 2022,19.0,20.204086303710938,18.937,22.9,23.568702697753906,21.937,23.495,22.4,22.25,22.187,22.062,72.5 %,69.93408203125,63.8 %,71.00677490234375,498.1639709472656,827.9976196289062,995.111,995.277,995.572,36.04705882352941
Tue Sep  6 08:32:30 2022,19.1,20.260169982910156,18.937,22.9,23.55535125732422,21.937,23.435,22.4,22.25,22.187,22.062,72.4 %,69.25811767578125,63.6 %,70.8953857421875,495.2916259765625,828.68798828125,995.127,995.277,995.596,36.241176470588236
Tue Sep  6 08:33:31 2022,19.1,20.302894592285156,19.0,22.9,23.539329528808594,21.937,23.515,22.4,22.25,22.187,22.062,72.4 %,69.86236572265625,63.9 %,71.2158203125,493.45269775390625,831.1948852539062,995.089,995.282,995.609,37.01764705882353
Tue Sep  6 08:34:31 2022,19.1,20.32959747314453,19.0,22.9,23.539329528808594,21.937,23.435,22.4,22.25,22.187,22.062,72.3 %,69.4366455078125,63.9 %,71.185302734375,494.0184326171875,833.7557373046875,995.116,995.299,995.606,36.54705882352941
Tue Sep  6 08:35:31 2022,19.1,20.345619201660156,19.0,22.9,23.525978088378906,21.937,23.49,22.3,22.25,22.187,22.062,72.3 %,69.8150634765625,63.9 %,71.19293212890625,491.2633972167969,835.3883666992188,995.097,995.231,995.576,36.84117647058824
Tue Sep  6 08:36:31 2022,19.2,20.32959747314453,19.062,22.9,23.525978088378906,21.875,23.49,22.3,22.25,22.187,22.062,72.5 %,70.0347900390625,63.8 %,70.965576171875,490.1553955078125,836.0441284179688,995.096,995.245,995.587,36.61764705882353
Tue Sep  6 08:37:32 2022,19.2,20.388343811035156,19.062,22.9,23.525978088378906,21.937,23.44,22.3,22.25,22.187,22.0,72.2 %,69.37103271484375,63.9 %,70.99609375,490.6014404296875,836.47265625,995.101,995.238,995.614,36.57058823529412
Tue Sep  6 08:38:32 2022,19.2,20.388343811035156,19.062,22.9,23.525978088378906,21.937,23.475,22.3,22.187,22.125,22.0,72.1 %,69.146728515625,63.9 %,71.1334228515625,490.4070739746094,836.5610961914062,995.113,995.268,995.596,36.6764705882353
Tue Sep  6 08:39:32 2022,19.3,20.41504669189453,19.125,22.9,23.525978088378906,21.937,23.435,22.3,22.187,22.125,22.0,71.6 %,68.96514892578125,63.8 %,70.7122802734375,490.3889465332031,835.632568359375,995.132,995.234,995.602,36.32941176470588
Tue Sep  6 08:40:32 2022,19.2,20.444419860839844,19.125,22.9,23.496604919433594,21.875,23.435,22.3,22.187,22.187,22.0,71.4 %,68.51043701171875,63.7 %,70.85113525390625,492.0028076171875,833.5155639648438,995.093,995.279,995.592,36.95882352941177
Tue Sep  6 08:41:33 2022,19.3,20.51384735107422,19.125,22.9,23.496604919433594,21.875,23.435,22.3,22.187,22.187,22.0,71.2 %,68.20068359375,63.8 %,70.6451416015625,493.8231506347656,833.5081176757812,995.102,995.285,995.591,36.90588235294118
Tue Sep  6 08:42:33 2022,19.3,20.59929656982422,19.125,22.9,23.51262664794922,21.875,23.395,22.3,22.187,22.187,22.0,70.8 %,66.63970947265625,63.6 %,70.55206298828125,488.966064453125,826.6356811523438,995.106,995.296,995.622,36.46470588235294
Tue Sep  6 08:43:33 2022,19.4,20.615318298339844,19.187,22.9,23.496604919433594,21.875,23.445,22.3,22.187,22.125,22.0,69.9 %,66.38641357421875,63.8 %,70.7763671875,487.4290466308594,827.4140014648438,995.155,995.303,995.575,35.98235294117647
Tue Sep  6 08:44:33 2022,19.4,20.64202117919922,19.25,22.9,23.51262664794922,21.875,23.385,22.3,22.187,22.125,22.0,69.3 %,65.71807861328125,63.8 %,70.69091796875,484.4453125,826.87939453125,995.125,995.247,995.571,35.794117647058826
Tue Sep  6 08:45:34 2022,19.5,20.71411895751953,19.312,22.9,23.483253479003906,21.875,23.37,22.3,22.187,22.125,21.937,68.9 %,65.4754638671875,63.8 %,71.09375,483.4249572753906,827.9053955078125,995.084,995.206,995.590,36.411764705882355
Tue Sep  6 08:46:34 2022,19.5,20.740821838378906,19.312,22.9,23.496604919433594,21.875,23.42,22.3,22.187,22.125,22.0,68.9 %,66.43218994140625,63.9 %,71.08917236328125,481.0946960449219,829.5423583984375,995.116,995.218,995.521,36.95294117647059
Tue Sep  6 08:47:34 2022,19.5,20.72747039794922,19.312,22.9,23.46990203857422,21.875,23.41,22.3,22.187,22.125,22.0,69.3 %,66.1590576171875,63.9 %,71.17156982421875,473.64813232421875,831.5258178710938,995.048,995.195,995.548,37.10588235294118
Tue Sep  6 08:48:34 2022,19.6,20.796905517578125,19.375,22.9,23.46990203857422,21.875,23.385,22.3,22.125,22.125,21.937,69.0 %,65.61431884765625,63.9 %,71.014404296875,471.14776611328125,831.7828979492188,995.084,995.190,995.571,35.95294117647059
Tue Sep  6 08:49:35 2022,19.6,20.81292724609375,19.375,22.9,23.45655059814453,21.875,23.4,22.3,22.187,22.125,21.937,69.0 %,66.3543701171875,64.0 %,71.38214111328125,469.5162658691406,831.1900024414062,995.054,995.203,995.528,36.13529411764706
Tue Sep  6 08:50:35 2022,19.6,20.839630126953125,19.437,22.9,23.483253479003906,21.875,23.38,22.3,22.125,22.125,21.937,68.8 %,65.07720947265625,64.0 %,71.13494873046875,469.614990234375,832.4885864257812,995.048,995.189,995.518,36.60588235294118
Tue Sep  6 08:51:35 2022,19.7,20.826278686523438,19.437,22.9,23.46990203857422,21.812,23.31,22.3,22.125,22.125,21.937,68.4 %,65.6005859375,64.1 %,71.31805419921875,471.1885681152344,834.0452270507812,995.044,995.200,995.506,36.63529411764706
Tue Sep  6 08:52:35 2022,19.7,20.911727905273438,19.5,22.9,23.483253479003906,21.812,23.345,22.3,22.125,22.125,21.937,68.2 %,64.5294189453125,64.0 %,71.28143310546875,470.2940368652344,834.3268432617188,995.055,995.190,995.529,36.6764705882353
Tue Sep  6 08:53:36 2022,19.7,20.938430786132812,19.5,22.8,23.46990203857422,21.812,23.335,22.2,22.125,22.062,21.937,68.0 %,64.20440673828125,64.0 %,71.1029052734375,471.98565673828125,833.1063232421875,995.059,995.160,995.551,36.205882352941174
Tue Sep  6 08:54:36 2022,19.7,20.9517822265625,19.5,22.8,23.440528869628906,21.812,23.365,22.3,22.125,22.062,21.937,68.0 %,64.8590087890625,63.9 %,71.04644775390625,469.5979309082031,830.593505859375,995.057,995.174,995.493,36.60588235294118
Tue Sep  6 08:55:36 2022,19.8,20.9517822265625,19.562,22.8,23.440528869628906,21.812,23.26,22.2,22.125,22.125,21.875,67.9 %,64.89105224609375,63.8 %,70.73211669921875,468.3426818847656,828.6260986328125,995.027,995.180,995.536,37.311764705882354
Tue Sep  6 08:56:36 2022,19.8,21.007858276367188,19.562,22.8,23.42717742919922,21.812,23.36,22.2,22.125,22.062,21.937,67.6 %,64.447021484375,64.0 %,71.2493896484375,467.6939697265625,826.2178344726562,995.058,995.173,995.524,36.40588235294118
Tue Sep  6 08:57:37 2022,19.8,21.066604614257812,19.625,22.8,23.41382598876953,21.812,23.335,22.2,22.125,22.125,21.937,67.5 %,64.14794921875,63.9 %,71.25396728515625,465.5585021972656,825.2420043945312,995.054,995.193,995.507,36.83529411764706
Tue Sep  6 08:58:37 2022,19.8,21.0799560546875,19.625,22.8,23.42717742919922,21.812,23.335,22.2,22.125,22.062,21.937,67.2 %,63.5711669921875,64.0 %,71.142578125,465.9405822753906,825.6426391601562,995.066,995.202,995.513,36.45294117647059
Tue Sep  6 08:59:37 2022,19.8,21.0799560546875,19.625,22.8,23.440528869628906,21.812,23.355,22.2,22.125,22.062,21.875,67.3 %,63.8702392578125,64.1 %,71.380615234375,464.6866760253906,824.6494750976562,995.081,995.185,995.525,36.258823529411764
Tue Sep  6 09:00:37 2022,19.9,21.066604614257812,19.687,22.8,23.41382598876953,21.812,23.37,22.2,22.125,22.062,21.875,67.2 %,64.17999267578125,64.0 %,71.4141845703125,467.242431640625,824.99853515625,995.075,995.157,995.513,36.95294117647059
Tue Sep  6 09:01:37 2022,19.9,21.093307495117188,19.687,22.8,23.42717742919922,21.812,23.34,22.2,22.125,22.062,21.875,67.2 %,64.13421630859375,64.1 %,71.47674560546875,467.02947998046875,822.1224365234375,995.063,995.178,995.506,37.082352941176474
Tue Sep  6 09:02:38 2022,19.9,21.093307495117188,19.687,22.8,23.41382598876953,21.812,23.285,22.2,22.125,22.062,21.875,67.3 %,64.483642578125,64.0 %,71.26617431640625,466.9267272949219,821.3348999023438,995.038,995.153,995.516,36.54705882352941
Tue Sep  6 09:03:38 2022,19.9,21.136032104492188,19.687,22.8,23.400474548339844,21.812,23.3,22.2,22.062,22.062,21.875,67.0 %,63.49945068359375,64.0 %,71.087646484375,466.92291259765625,820.3533935546875,995.025,995.118,995.471,35.76470588235294
Tue Sep  6 09:04:38 2022,19.9,21.149383544921875,19.75,22.8,23.400474548339844,21.812,23.27,22.2,22.062,22.062,21.875,66.7 %,63.42926025390625,64.2 %,71.65679931640625,468.8474426269531,822.27294921875,995.002,995.116,995.455,35.98823529411764
Tue Sep  6 09:05:38 2022,20.0,21.162734985351562,19.75,22.8,23.400474548339844,21.812,23.32,22.2,22.062,22.062,21.875,66.4 %,62.67547607421875,64.3 %,71.7437744140625,468.13958740234375,821.1539916992188,994.989,995.121,995.443,36.21176470588235
Tue Sep  6 09:06:39 2022,20.0,21.2081298828125,19.75,22.8,23.41382598876953,21.75,23.29,22.2,22.062,22.062,21.875,66.3 %,62.79754638671875,64.4 %,71.600341796875,470.3938293457031,819.7599487304688,994.990,995.130,995.456,37.14705882352941
Tue Sep  6 09:07:39 2022,20.0,21.25086212158203,19.812,22.8,23.400474548339844,21.75,23.26,22.2,22.062,22.062,21.812,66.0 %,62.79449462890625,64.4 %,71.69342041015625,468.4106140136719,818.1450805664062,995.018,995.105,995.440,36.48823529411764
Tue Sep  6 09:08:39 2022,20.0,21.29358673095703,19.812,22.8,23.38445281982422,21.812,23.29,22.2,22.062,22.062,21.875,65.9 %,62.35809326171875,64.3 %,71.5545654296875,469.33905029296875,818.9083862304688,994.999,995.140,995.418,36.78823529411765
Tue Sep  6 09:09:39 2022,20.1,21.29358673095703,19.812,22.8,23.38445281982422,21.812,23.34,22.2,22.062,22.062,21.812,65.6 %,62.078857421875,64.5 %,71.73919677734375,465.7806091308594,821.3677978515625,994.970,995.063,995.422,36.076470588235296
Tue Sep  6 09:10:40 2022,20.1,21.34966278076172,19.875,22.8,23.37110137939453,21.75,23.33,22.2,22.062,22.062,21.812,65.6 %,62.12921142578125,64.5 %,71.8841552734375,465.7759094238281,817.8340454101562,994.981,995.084,995.453,36.305882352941175
Tue Sep  6 09:11:40 2022,20.1,21.376365661621094,19.875,22.8,23.38445281982422,21.75,23.335,22.2,22.062,22.062,21.812,65.3 %,61.37847900390625,64.4 %,71.73004150390625,471.0902404785156,815.7651977539062,994.979,995.098,995.434,36.07058823529412
Tue Sep  6 09:12:40 2022,20.1,21.39238739013672,19.937,22.8,23.38445281982422,21.75,23.335,22.2,22.062,22.0,21.812,65.2 %,61.7950439453125,64.3 %,71.69189453125,471.7994079589844,814.2953491210938,994.983,995.122,995.399,36.28235294117647
Tue Sep  6 09:13:40 2022,20.2,21.376365661621094,19.937,22.8,23.37110137939453,21.75,23.34,22.1,22.0,22.0,21.812,65.2 %,62.4359130859375,64.3 %,71.63848876953125,472.56671142578125,815.5099487304688,994.990,995.099,995.437,36.23529411764706
Tue Sep  6 09:14:41 2022,20.2,21.39238739013672,19.937,22.8,23.38445281982422,21.75,23.35,22.2,22.0,22.0,21.812,65.0 %,60.2935791015625,64.3 %,71.38671875,474.86041259765625,814.8331298828125,994.959,995.053,995.416,36.4
Tue Sep  6 09:15:41 2022,20.2,21.39238739013672,19.937,22.8,23.37110137939453,21.75,23.36,22.1,22.0,22.0,21.812,65.0 %,61.5570068359375,64.2 %,71.2677001953125,478.6883850097656,815.4724731445312,994.937,995.027,995.380,36.38235294117647
Tue Sep  6 09:16:41 2022,20.2,21.448463439941406,19.937,22.8,23.355079650878906,21.75,23.295,22.1,22.0,22.0,21.812,64.9 %,61.6302490234375,64.4 %,71.6552734375,479.1426086425781,816.6220092773438,994.958,995.045,995.377,36.205882352941174
Tue Sep  6 09:17:42 2022,20.2,21.43511199951172,20.0,22.8,23.355079650878906,21.75,23.335,22.1,22.0,22.0,21.812,65.0 %,62.188720703125,64.4 %,71.7620849609375,479.9975891113281,814.153076171875,994.925,995.076,995.370,36.076470588235296
Tue Sep  6 09:18:42 2022,20.2,21.504539489746094,20.0,22.8,23.37110137939453,21.75,23.385,22.1,22.0,22.0,21.812,64.7 %,61.41204833984375,64.4 %,71.7071533203125,481.5143127441406,815.1065063476562,994.987,995.057,995.375,36.84117647058824
